detailId,orderId,productId,quantity,unitPrice,subtotal
D-001704,O-001582,P-02969,5,2967000,14835000
D-001705,O-002389,P-04717,5,1080000,5400000
D-001706,O-001683,P-03764,4,1210000,4840000
D-001707,O-001268,P-01392,5,2410000,12050000
D-001708,O-002298,P-01112,2,2626000,5252000
D-001709,O-000247,P-02933,5,1151000,5755000
D-001710,O-000083,P-01548,3,1075000,3225000
D-001711,O-000086,P-04258,3,336000,1008000
D-001712,O-001186,P-02272,2,1286000,2572000
D-001713,O-000361,P-00463,4,1052000,4208000
D-001714,O-000811,P-01110,3,894000,2682000
D-001715,O-002486,P-03107,2,2403000,4806000
D-001716,O-002360,P-00399,4,2777000,11108000
D-001717,O-002432,P-04763,3,1133000,3399000
D-001718,O-002365,P-02023,1,2948000,2948000
D-001719,O-001228,P-02416,4,1340000,5360000
D-001720,O-000505,P-03120,4,2638000,10552000
D-001721,O-000335,P-03398,5,1768000,8840000
D-001722,O-002021,P-02728,3,1016000,3048000
D-001723,O-000206,P-02866,2,1186000,2372000
D-001724,O-000541,P-02259,1,1872000,1872000
D-001725,O-001979,P-00357,1,806000,806000
D-001726,O-002379,P-01065,2,363000,726000
D-001727,O-001338,P-00442,3,1094000,3282000
D-001728,O-000584,P-04750,1,1732000,1732000
D-001729,O-001678,P-04045,2,1580000,3160000
D-001730,O-002154,P-01469,2,2306000,4612000
D-001731,O-001185,P-03559,3,1952000,5856000
D-001732,O-000397,P-02759,3,2793000,8379000
D-001733,O-002093,P-01155,4,838000,3352000
D-001734,O-000758,P-02076,1,754000,754000
D-001735,O-001060,P-04271,2,339000,678000
D-001736,O-001279,P-00752,2,1916000,3832000
D-001737,O-001489,P-01085,2,2180000,4360000
D-001738,O-001312,P-01055,2,2018000,4036000
D-001739,O-001880,P-02701,1,1135000,1135000
D-001740,O-000109,P-04416,1,242000,242000
D-001741,O-002181,P-02722,5,2139000,10695000
D-001742,O-001629,P-00371,1,2660000,2660000
D-001743,O-001096,P-01118,5,2871000,14355000
D-001744,O-001616,P-00568,2,2731000,5462000
D-001745,O-000572,P-02674,5,2284000,11420000
D-001746,O-002162,P-01242,1,2690000,2690000
D-001747,O-001294,P-00216,3,2493000,7479000
D-001748,O-001645,P-02627,3,1705000,5115000
D-001749,O-000932,P-03799,4,118000,472000
D-001750,O-001953,P-01027,1,1340000,1340000
D-001751,O-000387,P-01171,4,2542000,10168000
D-001752,O-000896,P-02647,2,350000,700000
D-001753,O-001970,P-03627,2,191000,382000
D-001754,O-001485,P-01882,3,225000,675000
D-001755,O-001226,P-02331,2,2670000,5340000
D-001756,O-001204,P-04430,5,454000,2270000
D-001757,O-000906,P-04921,4,822000,3288000
D-001758,O-000663,P-01947,4,1303000,5212000
D-001759,O-000941,P-01932,5,1804000,9020000
D-001760,O-000245,P-04069,3,682000,2046000
D-001761,O-001070,P-04187,1,2977000,2977000
D-001762,O-000932,P-04766,2,258000,516000
D-001763,O-000968,P-03455,3,2659000,7977000
D-001764,O-000259,P-00696,5,2343000,11715000
D-001765,O-002165,P-00144,4,312000,1248000
D-001766,O-001658,P-00501,2,884000,1768000
D-001767,O-000701,P-02474,4,2959000,11836000
D-001768,O-002097,P-00554,3,2610000,7830000
D-001769,O-000001,P-02047,3,1390000,4170000
D-001770,O-000409,P-03527,4,1724000,6896000
D-001771,O-001652,P-01148,4,54000,216000
D-001772,O-000487,P-03943,4,1452000,5808000
D-001773,O-001871,P-01952,3,2056000,6168000
D-001774,O-000543,P-02272,1,468000,468000
D-001775,O-002073,P-03273,1,275000,275000
D-001776,O-000963,P-02798,3,348000,1044000
D-001777,O-002077,P-02278,5,412000,2060000
D-001778,O-000131,P-02403,4,2636000,10544000
D-001779,O-001327,P-01705,2,717000,1434000
D-001780,O-002360,P-01686,4,2469000,9876000
D-001781,O-002372,P-03710,4,1399000,5596000
D-001782,O-002470,P-00389,5,1931000,9655000
D-001783,O-001536,P-04630,5,2961000,14805000
D-001784,O-001650,P-04214,4,606000,2424000
D-001785,O-001989,P-03518,2,1695000,3390000
D-001786,O-000282,P-01790,4,1000000,4000000
D-001787,O-002248,P-04058,3,1932000,5796000
D-001788,O-002078,P-00095,3,2383000,7149000
D-001789,O-001568,P-02033,2,1648000,3296000
D-001790,O-001797,P-01722,3,1298000,3894000
D-001791,O-001969,P-03413,4,1461000,5844000
D-001792,O-002285,P-04089,5,2595000,12975000
D-001793,O-000152,P-04518,1,1419000,1419000
D-001794,O-001276,P-01843,3,2173000,6519000
D-001795,O-001029,P-00989,1,1476000,1476000
D-001796,O-002370,P-01672,3,536000,1608000
D-001797,O-002118,P-01800,1,1433000,1433000
D-001798,O-001826,P-02900,3,603000,1809000
D-001799,O-002214,P-02820,4,2866000,11464000
D-001800,O-001228,P-02723,4,2149000,8596000
D-001801,O-000319,P-04492,1,1799000,1799000
D-001802,O-000655,P-00114,2,2872000,5744000
D-001803,O-001631,P-04947,5,857000,4285000
D-001804,O-001564,P-03363,4,2619000,10476000
D-001805,O-000875,P-00299,5,458000,2290000
D-001806,O-001219,P-03460,1,1830000,1830000
D-001807,O-000855,P-00733,1,504000,504000
D-001808,O-001680,P-04928,4,1618000,6472000
D-001809,O-000812,P-01610,4,2678000,10712000
D-001810,O-000163,P-01820,3,2630000,7890000
D-001811,O-000174,P-01565,2,1446000,2892000
D-001812,O-001550,P-02866,1,622000,622000
D-001813,O-002497,P-03793,4,2258000,9032000
D-001814,O-001653,P-01528,1,318000,318000
D-001815,O-001281,P-00056,5,2292000,11460000
D-001816,O-002138,P-00315,1,2741000,2741000
D-001817,O-000420,P-02509,3,2936000,8808000
D-001818,O-001200,P-02867,5,847000,4235000
D-001819,O-002005,P-03645,4,1430000,5720000
D-001820,O-000152,P-02272,4,338000,1352000
D-001821,O-000415,P-01969,5,2128000,10640000
D-001822,O-000147,P-03367,1,2247000,2247000
D-001823,O-001723,P-03744,4,494000,1976000
D-001824,O-000243,P-02735,5,112000,560000
D-001825,O-000396,P-04067,1,1829000,1829000
D-001826,O-002097,P-02836,4,2705000,10820000
D-001827,O-001312,P-03565,2,1168000,2336000
D-001828,O-001544,P-01401,1,1782000,1782000
D-001829,O-002080,P-02589,3,469000,1407000
D-001830,O-000375,P-00990,2,1328000,2656000
D-001831,O-001958,P-01735,3,906000,2718000
D-001832,O-002166,P-00451,2,2727000,5454000
D-001833,O-001724,P-03794,4,2962000,11848000
D-001834,O-001748,P-03287,1,457000,457000
D-001835,O-000793,P-00012,1,2675000,2675000
D-001836,O-000159,P-03674,3,1747000,5241000
D-001837,O-000689,P-00385,3,870000,2610000
D-001838,O-001267,P-03968,1,2624000,2624000
D-001839,O-002035,P-03729,4,2024000,8096000
D-001840,O-002211,P-01238,3,1326000,3978000
D-001841,O-001138,P-03836,5,1470000,7350000
D-001842,O-002125,P-04534,3,1958000,5874000
D-001843,O-002287,P-03223,4,1718000,6872000
D-001844,O-001189,P-01916,1,2557000,2557000
D-001845,O-000227,P-04001,1,2445000,2445000
D-001846,O-001140,P-03692,5,535000,2675000
D-001847,O-000344,P-04866,2,738000,1476000
D-001848,O-002113,P-02715,1,319000,319000
D-001849,O-000520,P-00136,3,1266000,3798000
D-001850,O-000928,P-04676,3,649000,1947000
D-001851,O-001389,P-00101,1,108000,108000
D-001852,O-000799,P-02349,1,2767000,2767000
D-001853,O-001463,P-02486,4,949000,3796000
D-001854,O-001261,P-04729,3,114000,342000
D-001855,O-001715,P-04131,1,2754000,2754000
D-001856,O-001728,P-04703,5,1081000,5405000
D-001857,O-000189,P-01085,1,1793000,1793000
D-001858,O-001396,P-04331,4,1373000,5492000
D-001859,O-000857,P-03258,5,2980000,14900000
D-001860,O-001572,P-00442,1,994000,994000
D-001861,O-000207,P-04165,1,339000,339000
D-001862,O-001192,P-02289,2,2626000,5252000
D-001863,O-001853,P-03002,1,2367000,2367000
D-001864,O-002011,P-00625,1,1331000,1331000
D-001865,O-002363,P-03134,5,2764000,13820000
D-001866,O-002143,P-01291,4,2614000,10456000
D-001867,O-001862,P-00785,5,1827000,9135000
D-001868,O-000807,P-03663,2,1302000,2604000
D-001869,O-000583,P-03108,3,2550000,7650000
D-001870,O-000155,P-00118,5,999000,4995000
D-001871,O-000040,P-02328,1,1356000,1356000
D-001872,O-001124,P-04880,1,1378000,1378000
D-001873,O-001393,P-03479,3,76000,228000
D-001874,O-002015,P-02501,2,470000,940000
D-001875,O-000869,P-02614,2,1452000,2904000
D-001876,O-002280,P-03996,1,73000,73000
D-001877,O-000374,P-01890,3,678000,2034000
D-001878,O-001726,P-00718,2,2427000,4854000
D-001879,O-002254,P-02591,3,1550000,4650000
D-001880,O-001044,P-00690,4,982000,3928000
D-001881,O-001800,P-02436,5,2323000,11615000
D-001882,O-002358,P-04036,1,2758000,2758000
D-001883,O-001601,P-03024,1,875000,875000
D-001884,O-000060,P-00795,3,499000,1497000
D-001885,O-002056,P-00777,1,1371000,1371000
D-001886,O-001630,P-04334,5,1307000,6535000
D-001887,O-002012,P-03044,5,1233000,6165000
D-001888,O-002407,P-03109,3,2128000,6384000
D-001889,O-001553,P-03936,3,2463000,7389000
D-001890,O-000247,P-02151,3,865000,2595000
D-001891,O-000641,P-03343,3,262000,786000
D-001892,O-001137,P-00494,5,2638000,13190000
D-001893,O-001303,P-01005,2,120000,240000
D-001894,O-001657,P-00157,2,2159000,4318000
D-001895,O-001811,P-03628,4,1186000,4744000
D-001896,O-000218,P-01257,5,1190000,5950000
D-001897,O-001317,P-01329,2,1258000,2516000
D-001898,O-002018,P-00794,1,422000,422000
D-001899,O-000525,P-01663,4,2304000,9216000
D-001900,O-001905,P-02147,3,1587000,4761000
D-001901,O-002238,P-02267,2,468000,936000
D-001902,O-001131,P-00700,5,2262000,11310000
D-001903,O-000266,P-00352,2,2985000,5970000
D-001904,O-000823,P-02871,4,1447000,5788000
D-001905,O-001395,P-00141,2,1912000,3824000
D-001906,O-000964,P-02475,5,262000,1310000
D-001907,O-000361,P-03579,4,2353000,9412000
D-001908,O-001381,P-02260,2,2232000,4464000
D-001909,O-001356,P-03626,4,2659000,10636000
D-001910,O-000926,P-02742,2,500000,1000000
D-001911,O-000888,P-00498,3,1636000,4908000
D-001912,O-001189,P-03528,2,1161000,2322000
D-001913,O-000918,P-02653,4,2102000,8408000
D-001914,O-001910,P-02495,1,2922000,2922000
D-001915,O-000575,P-03334,5,1959000,9795000
D-001916,O-001002,P-04332,4,2007000,8028000
D-001917,O-002123,P-04773,2,1411000,2822000
D-001918,O-001114,P-01434,5,2149000,10745000
D-001919,O-002185,P-04254,5,1456000,7280000
D-001920,O-001118,P-03473,5,1179000,5895000
D-001921,O-000805,P-00900,3,1756000,5268000
D-001922,O-001162,P-01026,4,1208000,4832000
D-001923,O-002359,P-03987,3,369000,1107000
D-001924,O-000898,P-04584,5,1482000,7410000
D-001925,O-000839,P-03494,1,1288000,1288000
D-001926,O-001127,P-03854,4,782000,3128000
D-001927,O-001360,P-03346,2,277000,554000
D-001928,O-001050,P-04253,5,2984000,14920000
D-001929,O-001577,P-00662,4,1882000,7528000
D-001930,O-000005,P-00500,1,2821000,2821000
D-001931,O-000945,P-03577,2,90000,180000
D-001932,O-001589,P-01640,4,1852000,7408000
D-001933,O-001719,P-03601,3,2495000,7485000
D-001934,O-002216,P-01551,3,2547000,7641000
D-001935,O-001922,P-01489,1,1085000,1085000
D-001936,O-001420,P-01913,1,370000,370000
D-001937,O-001835,P-02835,5,777000,3885000
D-001938,O-001245,P-03180,5,1055000,5275000
D-001939,O-000355,P-03664,4,1235000,4940000
D-001940,O-001406,P-01574,2,1497000,2994000
D-001941,O-000965,P-03646,3,2981000,8943000
D-001942,O-002166,P-02244,2,2821000,5642000
D-001943,O-001463,P-00233,2,976000,1952000
D-001944,O-001110,P-02048,2,2883000,5766000
D-001945,O-000721,P-03010,3,2209000,6627000
D-001946,O-002164,P-03526,4,1130000,4520000
D-001947,O-001353,P-04685,5,2601000,13005000
D-001948,O-002084,P-01979,3,1836000,5508000
D-001949,O-000051,P-01859,1,952000,952000
D-001950,O-000988,P-00523,1,1705000,1705000
D-001951,O-000364,P-04764,5,798000,3990000
D-001952,O-001075,P-03388,1,2929000,2929000
D-001953,O-001164,P-01329,1,940000,940000
D-001954,O-000225,P-01009,5,2783000,13915000
D-001955,O-001138,P-03954,1,699000,699000
D-001956,O-000695,P-00222,1,1763000,1763000
D-001957,O-001412,P-00267,5,2331000,11655000
D-001958,O-001850,P-01742,1,2245000,2245000
D-001959,O-001719,P-03045,3,1057000,3171000
D-001960,O-002360,P-03356,5,1369000,6845000
D-001961,O-000196,P-04439,5,662000,3310000
D-001962,O-000275,P-03514,2,2242000,4484000
D-001963,O-000662,P-02391,1,1213000,1213000
D-001964,O-002120,P-04860,1,1285000,1285000
D-001965,O-001178,P-00119,1,1449000,1449000
D-001966,O-002466,P-02633,3,526000,1578000
D-001967,O-000223,P-02685,3,1379000,4137000
D-001968,O-000181,P-02741,1,2582000,2582000
D-001969,O-001706,P-03473,1,743000,743000
D-001970,O-001568,P-00649,3,1180000,3540000
D-001971,O-002233,P-03753,3,2513000,7539000
D-001972,O-002283,P-03171,2,1620000,3240000
D-001973,O-001642,P-03615,4,2868000,11472000
D-001974,O-002467,P-01387,1,482000,482000
D-001975,O-002328,P-00800,4,284000,1136000
D-001976,O-001872,P-01923,1,1684000,1684000
D-001977,O-000063,P-00957,2,1516000,3032000
D-001978,O-001645,P-00382,1,170000,170000
D-001979,O-001073,P-00680,1,1948000,1948000
D-001980,O-001983,P-03831,5,578000,2890000
D-001981,O-000873,P-02408,5,1130000,5650000
D-001982,O-001017,P-01744,1,2599000,2599000
D-001983,O-000334,P-00199,4,2012000,8048000
D-001984,O-000593,P-00567,5,1351000,6755000
D-001985,O-001922,P-01373,2,2889000,5778000
D-001986,O-000295,P-01045,2,682000,1364000
D-001987,O-000258,P-00903,4,1229000,4916000
D-001988,O-001388,P-00874,2,58000,116000
D-001989,O-000868,P-02663,1,1118000,1118000
D-001990,O-000984,P-03529,3,2959000,8877000
D-001991,O-002134,P-03235,3,928000,2784000
D-001992,O-001558,P-01501,3,2735000,8205000
D-001993,O-000873,P-00473,4,145000,580000
D-001994,O-001416,P-02387,4,503000,2012000
D-001995,O-002324,P-00934,4,2889000,11556000
D-001996,O-001964,P-01812,1,2988000,2988000
D-001997,O-000178,P-00834,5,2184000,10920000
D-001998,O-002225,P-03860,5,2475000,12375000
D-001999,O-002454,P-01534,5,1111000,5555000
D-002000,O-000955,P-01987,2,1077000,2154000
D-002001,O-001096,P-00341,4,554000,2216000
D-002002,O-002079,P-04486,1,2040000,2040000
D-002003,O-000742,P-02219,5,575000,2875000
D-002004,O-000432,P-01720,3,504000,1512000
D-002005,O-000437,P-02943,1,1479000,1479000
D-002006,O-000016,P-04228,4,2561000,10244000
D-002007,O-000824,P-01351,5,2558000,12790000
D-002008,O-001857,P-01437,2,1065000,2130000
D-002009,O-001854,P-01402,2,2603000,5206000
D-002010,O-000675,P-04093,2,498000,996000
D-002011,O-000510,P-00065,4,2958000,11832000
D-002012,O-000645,P-00246,2,2595000,5190000
D-002013,O-002084,P-00025,4,1819000,7276000
D-002014,O-001954,P-00984,1,2862000,2862000
D-002015,O-002335,P-00177,4,2518000,10072000
D-002016,O-001073,P-04717,2,2826000,5652000
D-002017,O-002000,P-02777,1,2067000,2067000
D-002018,O-002306,P-03794,3,1322000,3966000
D-002019,O-001343,P-01504,1,336000,336000
D-002020,O-001585,P-02556,3,445000,1335000
D-002021,O-001258,P-02468,3,1090000,3270000
D-002022,O-001232,P-02372,5,2472000,12360000
D-002023,O-002467,P-01246,5,1515000,7575000
D-002024,O-001794,P-01338,4,810000,3240000
D-002025,O-000639,P-01805,3,1013000,3039000
D-002026,O-000724,P-04853,3,946000,2838000
D-002027,O-001212,P-02122,3,2998000,8994000
D-002028,O-000572,P-00170,2,1520000,3040000
D-002029,O-000071,P-01219,4,331000,1324000
D-002030,O-001339,P-00711,2,1407000,2814000
D-002031,O-001672,P-00354,5,533000,2665000
D-002032,O-000909,P-00675,4,1815000,7260000
D-002033,O-000557,P-02899,4,1602000,6408000
D-002034,O-000127,P-00699,3,476000,1428000
D-002035,O-001023,P-02033,4,2822000,11288000
D-002036,O-000349,P-04935,1,70000,70000
D-002037,O-000487,P-02339,5,921000,4605000
D-002038,O-000429,P-03151,1,153000,153000
D-002039,O-001329,P-00894,4,2975000,11900000
D-002040,O-001094,P-02585,3,2221000,6663000
D-002041,O-000826,P-03759,2,2435000,4870000
D-002042,O-002419,P-00078,4,999000,3996000
D-002043,O-001439,P-04306,3,251000,753000
D-002044,O-002321,P-01433,4,1308000,5232000
D-002045,O-000176,P-00414,4,2326000,9304000
D-002046,O-002365,P-02709,4,2596000,10384000
D-002047,O-000881,P-02464,4,473000,1892000
D-002048,O-002437,P-03172,4,1702000,6808000
D-002049,O-001562,P-02697,4,909000,3636000
D-002050,O-000528,P-00690,2,927000,1854000
D-002051,O-002312,P-02539,4,1605000,6420000
D-002052,O-001463,P-00861,5,419000,2095000
D-002053,O-002421,P-02614,5,1666000,8330000
D-002054,O-001013,P-04004,4,1842000,7368000
D-002055,O-000737,P-04371,1,1458000,1458000
D-002056,O-001294,P-00905,5,1491000,7455000
D-002057,O-001592,P-01500,5,834000,4170000
D-002058,O-001515,P-00375,3,2764000,8292000
D-002059,O-000360,P-01151,4,2774000,11096000
D-002060,O-001337,P-02821,4,208000,832000
D-002061,O-000551,P-04564,3,385000,1155000
D-002062,O-001171,P-03467,3,2295000,6885000
D-002063,O-001211,P-00269,1,1781000,1781000
D-002064,O-001687,P-02596,1,545000,545000
D-002065,O-001274,P-03331,3,1359000,4077000
D-002066,O-001272,P-04905,2,262000,524000
D-002067,O-001689,P-01121,2,2867000,5734000
D-002068,O-001340,P-04986,4,1384000,5536000
D-002069,O-001585,P-03363,2,2651000,5302000
D-002070,O-002269,P-04859,1,1162000,1162000
D-002071,O-001551,P-00079,5,2347000,11735000
D-002072,O-000105,P-00307,2,1548000,3096000
D-002073,O-000810,P-03085,5,2584000,12920000
D-002074,O-001258,P-04820,5,1216000,6080000
D-002075,O-001536,P-04230,5,1336000,6680000
D-002076,O-001329,P-03543,1,1591000,1591000
D-002077,O-001563,P-00654,3,2835000,8505000
D-002078,O-000223,P-02907,1,933000,933000
D-002079,O-001775,P-02856,3,554000,1662000
D-002080,O-000477,P-01848,2,226000,452000
D-002081,O-002354,P-03176,2,2614000,5228000
D-002082,O-001442,P-02029,3,2032000,6096000
D-002083,O-000512,P-01139,3,623000,1869000
D-002084,O-002301,P-01873,2,151000,302000
D-002085,O-002094,P-00829,5,992000,4960000
D-002086,O-000400,P-00712,2,965000,1930000
D-002087,O-001563,P-01438,1,1978000,1978000
D-002088,O-001988,P-02708,1,2905000,2905000
D-002089,O-001045,P-04238,5,272000,1360000
D-002090,O-002071,P-00925,1,801000,801000
D-002091,O-000274,P-02951,3,678000,2034000
D-002092,O-002046,P-02311,4,137000,548000
D-002093,O-001232,P-02224,1,2971000,2971000
D-002094,O-001252,P-03652,3,174000,522000
D-002095,O-000105,P-04385,2,1080000,2160000
D-002096,O-001577,P-01756,3,688000,2064000
D-002097,O-001470,P-01703,5,396000,1980000
D-002098,O-001381,P-01537,3,551000,1653000
D-002099,O-000657,P-01794,2,1034000,2068000
D-002100,O-000779,P-02304,4,2027000,8108000
D-002101,O-002428,P-00809,3,1287000,3861000
D-002102,O-000480,P-02911,1,887000,887000
D-002103,O-001122,P-04486,5,1930000,9650000
D-002104,O-002057,P-00091,3,2213000,6639000
D-002105,O-002157,P-00058,1,1326000,1326000
D-002106,O-001922,P-02620,2,2403000,4806000
D-002107,O-000359,P-03191,5,2244000,11220000
D-002108,O-001690,P-04766,1,324000,324000
D-002109,O-001975,P-03524,3,988000,2964000
D-002110,O-001333,P-03741,4,2512000,10048000
D-002111,O-000798,P-00903,2,2085000,4170000
D-002112,O-001959,P-00752,3,214000,642000
D-002113,O-000401,P-03616,1,539000,539000
D-002114,O-000343,P-04949,4,1154000,4616000
D-002115,O-000495,P-03056,5,1737000,8685000
D-002116,O-001596,P-04680,5,730000,3650000
D-002117,O-000630,P-00300,3,1620000,4860000
D-002118,O-002139,P-02663,2,2895000,5790000
D-002119,O-002356,P-02956,4,1610000,6440000
D-002120,O-002479,P-02843,4,1720000,6880000
D-002121,O-001957,P-01454,5,1451000,7255000
D-002122,O-000281,P-02068,5,2796000,13980000
D-002123,O-001551,P-02871,4,1755000,7020000
D-002124,O-000678,P-01226,2,2511000,5022000
D-002125,O-001306,P-04242,3,89000,267000
D-002126,O-002076,P-02342,1,1090000,1090000
D-002127,O-001251,P-01104,1,2848000,2848000
D-002128,O-002444,P-04278,5,589000,2945000
D-002129,O-001623,P-00881,5,2623000,13115000
D-002130,O-002328,P-02943,4,2731000,10924000
D-002131,O-000497,P-00855,3,704000,2112000
D-002132,O-000902,P-02781,4,1600000,6400000
D-002133,O-000495,P-01597,4,1356000,5424000
D-002134,O-000934,P-01173,3,2984000,8952000
D-002135,O-001131,P-02057,3,2643000,7929000
D-002136,O-001027,P-04942,4,1214000,4856000
D-002137,O-000051,P-03604,2,1308000,2616000
D-002138,O-000643,P-00383,3,2198000,6594000
D-002139,O-001047,P-03771,1,279000,279000
D-002140,O-001797,P-01597,5,857000,4285000
D-002141,O-000869,P-02782,1,1232000,1232000
D-002142,O-000202,P-04841,3,357000,1071000
D-002143,O-002414,P-03568,3,687000,2061000
D-002144,O-002367,P-00243,4,1124000,4496000
D-002145,O-001871,P-01303,2,680000,1360000
D-002146,O-000322,P-04854,3,1993000,5979000
D-002147,O-000962,P-00598,1,652000,652000
D-002148,O-001920,P-03868,3,2234000,6702000
D-002149,O-001313,P-01048,4,226000,904000
D-002150,O-000491,P-02149,4,1199000,4796000
D-002151,O-001272,P-00114,1,2740000,2740000
D-002152,O-002271,P-00777,2,1136000,2272000
D-002153,O-001585,P-04950,2,1808000,3616000
D-002154,O-001844,P-01752,4,1100000,4400000
D-002155,O-000724,P-04241,1,2647000,2647000
D-002156,O-000716,P-04036,3,2202000,6606000
D-002157,O-001797,P-02385,5,1869000,9345000
D-002158,O-001647,P-01846,1,1550000,1550000
D-002159,O-000925,P-02466,2,1105000,2210000
D-002160,O-001227,P-00346,5,2840000,14200000
D-002161,O-001679,P-02941,3,1686000,5058000
D-002162,O-002126,P-01317,1,747000,747000
D-002163,O-002220,P-03721,3,2051000,6153000
D-002164,O-001719,P-04505,5,1940000,9700000
D-002165,O-000175,P-04792,3,2003000,6009000
D-002166,O-000972,P-00533,2,2481000,4962000
D-002167,O-001888,P-03283,4,2498000,9992000
D-002168,O-001720,P-03890,3,2767000,8301000
D-002169,O-001138,P-04365,2,1596000,3192000
D-002170,O-001425,P-01197,1,2879000,2879000
D-002171,O-000034,P-03185,1,2214000,2214000
D-002172,O-001922,P-00169,2,2873000,5746000
D-002173,O-002055,P-03975,5,2077000,10385000
D-002174,O-002358,P-00050,4,1618000,6472000
D-002175,O-000644,P-00905,2,1672000,3344000
D-002176,O-002050,P-03579,4,2860000,11440000
D-002177,O-000347,P-02148,4,2907000,11628000
D-002178,O-001212,P-02922,1,558000,558000
D-002179,O-001927,P-01841,2,2568000,5136000
D-002180,O-000576,P-01404,4,2716000,10864000
D-002181,O-002027,P-04463,5,2260000,11300000
D-002182,O-001131,P-01111,2,1321000,2642000
D-002183,O-000859,P-03771,4,2324000,9296000
D-002184,O-000477,P-00337,3,1416000,4248000
D-002185,O-001312,P-04523,5,1964000,9820000
D-002186,O-002251,P-02097,1,1369000,1369000
D-002187,O-001828,P-00040,1,1148000,1148000
D-002188,O-001701,P-03085,3,237000,711000
D-002189,O-002264,P-03752,4,1735000,6940000
D-002190,O-000446,P-03722,4,2972000,11888000
D-002191,O-002291,P-04207,1,1158000,1158000
D-002192,O-002465,P-02690,1,2420000,2420000
D-002193,O-002367,P-03794,3,430000,1290000
D-002194,O-001342,P-02926,4,2039000,8156000
D-002195,O-001812,P-00113,5,1770000,8850000
D-002196,O-002203,P-00960,2,1858000,3716000
D-002197,O-001441,P-02641,5,2340000,11700000
D-002198,O-002036,P-03291,1,711000,711000
D-002199,O-000992,P-03175,4,2244000,8976000
D-002200,O-001737,P-02224,2,2687000,5374000
D-002201,O-001706,P-03268,1,1960000,1960000
D-002202,O-001072,P-01464,4,2427000,9708000
D-002203,O-001397,P-00972,3,1700000,5100000
D-002204,O-000028,P-02741,4,2730000,10920000
D-002205,O-002017,P-03528,1,290000,290000
D-002206,O-002429,P-04448,4,79000,316000
D-002207,O-001294,P-01023,3,2335000,7005000
D-002208,O-001588,P-01250,2,1060000,2120000
D-002209,O-001088,P-01750,5,2886000,14430000
D-002210,O-002280,P-03032,3,2648000,7944000
D-002211,O-000192,P-00581,5,1602000,8010000
D-002212,O-002335,P-04126,1,215000,215000
D-002213,O-000290,P-00239,5,322000,1610000
D-002214,O-001495,P-03629,2,2384000,4768000
D-002215,O-001036,P-00073,3,480000,1440000
D-002216,O-001347,P-02545,5,2406000,12030000
D-002217,O-000761,P-00906,5,1165000,5825000
D-002218,O-000462,P-03357,5,2374000,11870000
D-002219,O-001869,P-04554,4,1974000,7896000
D-002220,O-001226,P-01937,5,792000,3960000
D-002221,O-002181,P-04278,3,83000,249000
D-002222,O-001376,P-01292,1,977000,977000
D-002223,O-001592,P-03011,5,1938000,9690000
D-002224,O-000058,P-04679,4,458000,1832000
D-002225,O-002030,P-01919,3,462000,1386000
D-002226,O-001550,P-03566,5,2607000,13035000
D-002227,O-000847,P-01767,2,72000,144000
D-002228,O-001406,P-04619,1,710000,710000
D-002229,O-001087,P-00664,3,2105000,6315000
D-002230,O-001662,P-04797,2,1200000,2400000
D-002231,O-001873,P-01772,4,2781000,11124000
D-002232,O-001484,P-01317,3,442000,1326000
D-002233,O-002198,P-01712,5,2107000,10535000
D-002234,O-000480,P-04415,2,1158000,2316000
D-002235,O-000755,P-02275,2,1817000,3634000
D-002236,O-000032,P-01922,4,2289000,9156000
D-002237,O-000271,P-01043,5,1812000,9060000
D-002238,O-001022,P-03027,3,568000,1704000
D-002239,O-001017,P-03681,5,1379000,6895000
D-002240,O-001505,P-04256,3,582000,1746000
D-002241,O-000114,P-01472,5,316000,1580000
D-002242,O-002212,P-00538,4,1588000,6352000
D-002243,O-001335,P-03134,5,2527000,12635000
D-002244,O-000286,P-04294,1,1509000,1509000
D-002245,O-000679,P-00198,3,1596000,4788000
D-002246,O-002115,P-00506,2,836000,1672000
D-002247,O-002241,P-01859,2,2118000,4236000
D-002248,O-000157,P-03979,1,1852000,1852000
D-002249,O-000355,P-02978,2,224000,448000
D-002250,O-000384,P-00971,4,1668000,6672000
D-002251,O-001695,P-02220,4,2866000,11464000
D-002252,O-000730,P-01987,5,2409000,12045000
D-002253,O-001535,P-02483,3,1261000,3783000
D-002254,O-001085,P-00351,5,840000,4200000
D-002255,O-000555,P-02888,3,1907000,5721000
D-002256,O-002077,P-04488,3,544000,1632000
D-002257,O-001111,P-03864,2,2556000,5112000
D-002258,O-000714,P-03305,1,525000,525000
D-002259,O-000414,P-04767,1,2083000,2083000
D-002260,O-001463,P-02205,1,1893000,1893000
D-002261,O-000224,P-00102,2,1823000,3646000
D-002262,O-001588,P-02658,2,1123000,2246000
D-002263,O-000417,P-02843,2,918000,1836000
D-002264,O-002032,P-02176,5,761000,3805000
D-002265,O-001761,P-00984,5,763000,3815000
D-002266,O-002350,P-00893,2,2429000,4858000
D-002267,O-001261,P-00973,4,572000,2288000
D-002268,O-001616,P-04542,5,631000,3155000
D-002269,O-000020,P-00685,3,2902000,8706000
D-002270,O-002123,P-01074,2,2103000,4206000
D-002271,O-000512,P-01823,3,1662000,4986000
D-002272,O-001760,P-01705,3,1907000,5721000
