detailId,orderId,productId,quantity,unitPrice,subtotal
D-001718,O-01718,P-00632,2,2763000,5526000
D-001719,O-01719,P-01157,2,851000,1702000
D-001720,O-01720,P-00702,1,642000,642000
D-001721,O-01721,P-02349,1,1906000,1906000
D-001722,O-01722,P-04587,2,68000,136000
D-001723,O-01723,P-03133,2,2572000,5144000
D-001724,O-01724,P-03699,2,2872000,5744000
D-001725,O-01725,P-00855,1,1200000,1200000
D-001726,O-01726,P-01307,1,1311000,1311000
D-001727,O-01727,P-03119,1,2250000,2250000
D-001728,O-01728,P-03485,2,135000,270000
D-001729,O-01729,P-01791,1,514000,514000
D-001730,O-01730,P-00834,2,1559000,3118000
D-001731,O-01731,P-04700,2,1015000,2030000
D-001732,O-01732,P-03906,1,1191000,1191000
D-001733,O-01733,P-04022,1,181000,181000
D-001734,O-01734,P-01392,2,1227000,2454000
D-001735,O-01735,P-02143,2,426000,852000
D-001736,O-01736,P-01264,1,1014000,1014000
D-001737,O-01737,P-03514,2,930000,1860000
D-001738,O-01738,P-01221,1,1493000,1493000
D-001739,O-01739,P-03738,1,1980000,1980000
D-001740,O-01740,P-03839,1,1302000,1302000
D-001741,O-01741,P-01935,1,821000,821000
D-001742,O-01742,P-03282,2,1108000,2216000
D-001743,O-01743,P-03434,2,1471000,2942000
D-001744,O-01744,P-02334,2,414000,828000
D-001745,O-01745,P-03356,2,2544000,5088000
D-001746,O-01746,P-01683,2,2208000,4416000
D-001747,O-01747,P-03005,1,834000,834000
D-001748,O-01748,P-03672,1,2301000,2301000
D-001749,O-01749,P-03182,2,335000,670000
D-001750,O-01750,P-03848,2,2509000,5018000
D-001751,O-01751,P-01251,2,2735000,5470000
D-001752,O-01752,P-01226,1,2678000,2678000
D-001753,O-01753,P-03618,1,829000,829000
D-001754,O-01754,P-01567,1,2461000,2461000
D-001755,O-01755,P-03026,2,1027000,2054000
D-001756,O-01756,P-00959,1,2216000,2216000
D-001757,O-01757,P-01957,1,773000,773000
D-001758,O-01758,P-03929,2,1257000,2514000
D-001759,O-01759,P-01718,1,1616000,1616000
D-001760,O-01760,P-02023,2,2565000,5130000
D-001761,O-01761,P-04901,1,2372000,2372000
D-001762,O-01762,P-04802,2,486000,972000
D-001763,O-01763,P-00772,2,2812000,5624000
D-001764,O-01764,P-04812,1,135000,135000
D-001765,O-01765,P-01006,1,2299000,2299000
D-001766,O-01766,P-03943,1,1771000,1771000
D-001767,O-01767,P-02918,1,930000,930000
D-001768,O-01768,P-00779,2,1193000,2386000
D-001769,O-01769,P-03276,2,1139000,2278000
D-001770,O-01770,P-02572,2,2468000,4936000
D-001771,O-01771,P-04281,2,1681000,3362000
D-001772,O-01772,P-00240,2,2568000,5136000
D-001773,O-01773,P-01484,1,1959000,1959000
D-001774,O-01774,P-01888,2,2166000,4332000
D-001775,O-01775,P-03783,2,2145000,4290000
D-001776,O-01776,P-01490,2,1420000,2840000
D-001777,O-01777,P-02681,2,1656000,3312000
D-001778,O-01778,P-03518,2,2126000,4252000
D-001779,O-01779,P-04061,1,1743000,1743000
D-001780,O-01780,P-04900,1,573000,573000
D-001781,O-01781,P-04429,1,674000,674000
D-001782,O-01782,P-02890,1,560000,560000
D-001783,O-01783,P-01004,1,2181000,2181000
D-001784,O-01784,P-01349,1,1718000,1718000
D-001785,O-01785,P-02784,2,2144000,4288000
D-001786,O-01786,P-02360,1,2583000,2583000
D-001787,O-01787,P-02704,1,190000,190000
D-001788,O-01788,P-01996,2,1071000,2142000
D-001789,O-01789,P-03813,1,2135000,2135000
D-001790,O-01790,P-04574,2,982000,1964000
D-001791,O-01791,P-04118,1,2948000,2948000
D-001792,O-01792,P-04324,1,1040000,1040000
D-001793,O-01793,P-03036,1,2989000,2989000
D-001794,O-01794,P-04863,1,1204000,1204000
D-001795,O-01795,P-02761,1,625000,625000
D-001796,O-01796,P-01980,1,788000,788000
D-001797,O-01797,P-01294,2,2219000,4438000
D-001798,O-01798,P-02245,2,2439000,4878000
D-001799,O-01799,P-01706,2,2357000,4714000
D-001800,O-01800,P-04928,1,2443000,2443000
D-001801,O-01801,P-02720,2,627000,1254000
D-001802,O-01802,P-00059,2,1415000,2830000
D-001803,O-01803,P-01320,2,2101000,4202000
D-001804,O-01804,P-02496,1,1789000,1789000
D-001805,O-01805,P-01217,2,334000,668000
D-001806,O-01806,P-02856,2,1194000,2388000
D-001807,O-01807,P-03419,1,2625000,2625000
D-001808,O-01808,P-00757,2,2977000,5954000
D-001809,O-01809,P-01838,2,551000,1102000
D-001810,O-01810,P-03252,1,2111000,2111000
D-001811,O-01811,P-04332,1,1601000,1601000
D-001812,O-01812,P-03029,1,633000,633000
D-001813,O-01813,P-01988,2,967000,1934000
D-001814,O-01814,P-00943,2,2397000,4794000
D-001815,O-01815,P-03204,2,172000,344000
D-001816,O-01816,P-02081,2,734000,1468000
D-001817,O-01817,P-01934,1,2343000,2343000
D-001818,O-01818,P-00513,1,640000,640000
D-001819,O-01819,P-04097,2,2875000,5750000
D-001820,O-01820,P-04025,1,1822000,1822000
D-001821,O-01821,P-00268,1,2825000,2825000
D-001822,O-01822,P-00138,1,2466000,2466000
D-001823,O-01823,P-04375,1,1309000,1309000
D-001824,O-01824,P-02700,1,2860000,2860000
D-001825,O-01825,P-04507,2,2799000,5598000
D-001826,O-01826,P-02577,2,1176000,2352000
D-001827,O-01827,P-03837,2,2197000,4394000
D-001828,O-01828,P-00568,1,2966000,2966000
D-001829,O-01829,P-03531,1,1476000,1476000
D-001830,O-01830,P-00665,2,559000,1118000
D-001831,O-01831,P-03973,2,2435000,4870000
D-001832,O-01832,P-00393,1,785000,785000
D-001833,O-01833,P-00215,2,1638000,3276000
D-001834,O-01834,P-04987,1,1200000,1200000
D-001835,O-01835,P-03785,1,2951000,2951000
D-001836,O-01836,P-00670,2,1210000,2420000
D-001837,O-01837,P-00101,2,211000,422000
D-001838,O-01838,P-01912,2,900000,1800000
D-001839,O-01839,P-03963,1,1441000,1441000
D-001840,O-01840,P-01956,1,512000,512000
D-001841,O-01841,P-03414,2,142000,284000
D-001842,O-01842,P-04299,2,2946000,5892000
D-001843,O-01843,P-00866,1,1185000,1185000
D-001844,O-01844,P-03224,2,2419000,4838000
D-001845,O-01845,P-00894,1,1702000,1702000
D-001846,O-01846,P-02502,1,2218000,2218000
D-001847,O-01847,P-01053,1,891000,891000
D-001848,O-01848,P-04176,2,1500000,3000000
D-001849,O-01849,P-01838,1,1943000,1943000
D-001850,O-01850,P-03920,2,306000,612000
D-001851,O-01851,P-01543,1,1487000,1487000
D-001852,O-01852,P-02266,2,842000,1684000
D-001853,O-01853,P-01958,2,2081000,4162000
D-001854,O-01854,P-01040,1,1064000,1064000
D-001855,O-01855,P-02415,2,2031000,4062000
D-001856,O-01856,P-01518,1,170000,170000
D-001857,O-01857,P-02054,1,1032000,1032000
D-001858,O-01858,P-02832,1,1739000,1739000
D-001859,O-01859,P-00075,2,1976000,3952000
D-001860,O-01860,P-02504,1,1318000,1318000
D-001861,O-01861,P-02392,2,198000,396000
D-001862,O-01862,P-03761,2,2017000,4034000
D-001863,O-01863,P-02129,2,975000,1950000
D-001864,O-01864,P-01006,2,807000,1614000
D-001865,O-01865,P-02984,2,2638000,5276000
D-001866,O-01866,P-01187,2,339000,678000
D-001867,O-01867,P-02748,1,1650000,1650000
D-001868,O-01868,P-02231,1,2625000,2625000
D-001869,O-01869,P-00438,2,2106000,4212000
D-001870,O-01870,P-00697,2,590000,1180000
D-001871,O-01871,P-04948,2,381000,762000
D-001872,O-01872,P-00879,2,1956000,3912000
D-001873,O-01873,P-02278,2,1885000,3770000
D-001874,O-01874,P-00116,2,1569000,3138000
D-001875,O-01875,P-03516,1,2096000,2096000
D-001876,O-01876,P-04376,1,1344000,1344000
D-001877,O-01877,P-03384,1,870000,870000
D-001878,O-01878,P-01828,2,2476000,4952000
D-001879,O-01879,P-03395,1,1998000,1998000
D-001880,O-01880,P-02298,2,1444000,2888000
D-001881,O-01881,P-02550,2,2100000,4200000
D-001882,O-01882,P-00069,1,410000,410000
D-001883,O-01883,P-02175,2,726000,1452000
D-001884,O-01884,P-03482,1,1553000,1553000
D-001885,O-01885,P-03716,2,2083000,4166000
D-001886,O-01886,P-03623,2,247000,494000
D-001887,O-01887,P-02843,1,2837000,2837000
D-001888,O-01888,P-00058,1,1978000,1978000
D-001889,O-01889,P-02045,2,2332000,4664000
D-001890,O-01890,P-02134,2,1615000,3230000
D-001891,O-01891,P-02959,1,831000,831000
D-001892,O-01892,P-00933,1,2614000,2614000
D-001893,O-01893,P-04140,1,1619000,1619000
D-001894,O-01894,P-03503,2,2887000,5774000
D-001895,O-01895,P-04996,2,2297000,4594000
D-001896,O-01896,P-02168,2,2896000,5792000
D-001897,O-01897,P-01498,1,348000,348000
D-001898,O-01898,P-02398,1,1008000,1008000
D-001899,O-01899,P-03045,2,1673000,3346000
D-001900,O-01900,P-04049,1,2485000,2485000
D-001901,O-01901,P-00270,2,605000,1210000
D-001902,O-01902,P-00393,1,1992000,1992000
D-001903,O-01903,P-03956,1,470000,470000
D-001904,O-01904,P-01616,1,881000,881000
D-001905,O-01905,P-03051,1,1143000,1143000
D-001906,O-01906,P-03857,1,1185000,1185000
D-001907,O-01907,P-01449,2,692000,1384000
D-001908,O-01908,P-00653,2,659000,1318000
D-001909,O-01909,P-00791,1,1742000,1742000
D-001910,O-01910,P-01760,1,1781000,1781000
D-001911,O-01911,P-00913,1,2944000,2944000
D-001912,O-01912,P-01247,1,1788000,1788000
D-001913,O-01913,P-01802,2,97000,194000
D-001914,O-01914,P-00260,1,821000,821000
D-001915,O-01915,P-03696,2,2905000,5810000
D-001916,O-01916,P-04942,2,356000,712000
D-001917,O-01917,P-03425,2,1225000,2450000
D-001918,O-01918,P-00592,1,2488000,2488000
D-001919,O-01919,P-03813,2,2166000,4332000
D-001920,O-01920,P-03561,2,329000,658000
D-001921,O-01921,P-02410,2,1620000,3240000
D-001922,O-01922,P-01534,2,2446000,4892000
D-001923,O-01923,P-00059,2,1651000,3302000
D-001924,O-01924,P-04864,1,1775000,1775000
D-001925,O-01925,P-00927,2,2534000,5068000
D-001926,O-01926,P-01451,2,1604000,3208000
D-001927,O-01927,P-03854,2,139000,278000
D-001928,O-01928,P-03350,1,2755000,2755000
D-001929,O-01929,P-02314,1,709000,709000
D-001930,O-01930,P-02651,2,2008000,4016000
D-001931,O-01931,P-03072,2,1097000,2194000
D-001932,O-01932,P-01278,1,1429000,1429000
D-001933,O-01933,P-01492,1,2887000,2887000
D-001934,O-01934,P-02861,1,485000,485000
D-001935,O-01935,P-00782,2,2616000,5232000
D-001936,O-01936,P-04167,2,2414000,4828000
D-001937,O-01937,P-03059,1,2351000,2351000
D-001938,O-01938,P-03894,2,1201000,2402000
D-001939,O-01939,P-03110,1,819000,819000
D-001940,O-01940,P-00184,1,1678000,1678000
D-001941,O-01941,P-03720,2,213000,426000
D-001942,O-01942,P-00157,1,2552000,2552000
D-001943,O-01943,P-04102,1,1225000,1225000
D-001944,O-01944,P-02713,1,2387000,2387000
D-001945,O-01945,P-00688,2,1905000,3810000
D-001946,O-01946,P-03389,1,1021000,1021000
D-001947,O-01947,P-04232,1,700000,700000
D-001948,O-01948,P-04598,1,450000,450000
D-001949,O-01949,P-01079,2,1230000,2460000
D-001950,O-01950,P-04581,1,2402000,2402000
D-001951,O-01951,P-04335,2,755000,1510000
D-001952,O-01952,P-03456,1,1021000,1021000
D-001953,O-01953,P-02629,1,2189000,2189000
D-001954,O-01954,P-03969,2,604000,1208000
D-001955,O-01955,P-03314,1,1351000,1351000
D-001956,O-01956,P-01409,1,178000,178000
D-001957,O-01957,P-02856,2,2728000,5456000
D-001958,O-01958,P-01711,2,920000,1840000
D-001959,O-01959,P-03290,1,1106000,1106000
D-001960,O-01960,P-01087,2,1177000,2354000
D-001961,O-01961,P-02713,2,713000,1426000
D-001962,O-01962,P-01414,2,1674000,3348000
D-001963,O-01963,P-02066,2,1148000,2296000
D-001964,O-01964,P-03017,1,1118000,1118000
D-001965,O-01965,P-00355,1,1709000,1709000
D-001966,O-01966,P-01923,1,1591000,1591000
D-001967,O-01967,P-02633,1,2227000,2227000
D-001968,O-01968,P-01041,1,2698000,2698000
D-001969,O-01969,P-04140,1,1471000,1471000
D-001970,O-01970,P-00594,1,2383000,2383000
D-001971,O-01971,P-02841,1,412000,412000
D-001972,O-01972,P-04284,1,2965000,2965000
D-001973,O-01973,P-04993,1,2766000,2766000
D-001974,O-01974,P-02225,2,2636000,5272000
D-001975,O-01975,P-00403,2,1014000,2028000
D-001976,O-01976,P-02120,1,201000,201000
D-001977,O-01977,P-00877,1,1820000,1820000
D-001978,O-01978,P-02180,2,679000,1358000
D-001979,O-01979,P-03294,1,736000,736000
D-001980,O-01980,P-01734,2,1783000,3566000
D-001981,O-01981,P-00452,1,1891000,1891000
D-001982,O-01982,P-02766,1,1221000,1221000
D-001983,O-01983,P-01973,2,279000,558000
D-001984,O-01984,P-02524,2,2420000,4840000
D-001985,O-01985,P-01323,2,716000,1432000
D-001986,O-01986,P-04699,1,90000,90000
D-001987,O-01987,P-02572,1,150000,150000
D-001988,O-01988,P-01917,2,2851000,5702000
D-001989,O-01989,P-02769,2,2562000,5124000
D-001990,O-01990,P-01603,2,1333000,2666000
D-001991,O-01991,P-04455,1,2945000,2945000
D-001992,O-01992,P-03369,2,2597000,5194000
D-001993,O-01993,P-04924,1,1027000,1027000
D-001994,O-01994,P-04121,2,1457000,2914000
D-001995,O-01995,P-02024,2,371000,742000
D-001996,O-01996,P-01094,1,1346000,1346000
D-001997,O-01997,P-02428,2,1621000,3242000
D-001998,O-01998,P-04094,1,2078000,2078000
D-001999,O-01999,P-04085,2,2408000,4816000
D-002000,O-02000,P-02109,1,1477000,1477000
D-002001,O-02001,P-04511,1,1773000,1773000
D-002002,O-02002,P-02784,2,1936000,3872000
D-002003,O-02003,P-00579,1,618000,618000
D-002004,O-02004,P-01653,2,2426000,4852000
D-002005,O-02005,P-00644,1,976000,976000
D-002006,O-02006,P-01418,2,1077000,2154000
D-002007,O-02007,P-01513,1,2846000,2846000
D-002008,O-02008,P-03715,2,259000,518000
D-002009,O-02009,P-00713,1,1467000,1467000
D-002010,O-02010,P-03399,2,1760000,3520000
D-002011,O-02011,P-02027,1,2471000,2471000
D-002012,O-02012,P-01341,1,2286000,2286000
D-002013,O-02013,P-02369,2,1208000,2416000
D-002014,O-02014,P-01077,1,326000,326000
D-002015,O-02015,P-00689,1,1171000,1171000
D-002016,O-02016,P-00019,2,398000,796000
D-002017,O-02017,P-01839,1,2099000,2099000
D-002018,O-02018,P-04833,2,734000,1468000
D-002019,O-02019,P-03049,2,1365000,2730000
D-002020,O-02020,P-01634,2,2375000,4750000
D-002021,O-02021,P-00285,2,912000,1824000
D-002022,O-02022,P-00873,2,1305000,2610000
D-002023,O-02023,P-03120,2,1888000,3776000
D-002024,O-02024,P-02633,2,2914000,5828000
D-002025,O-02025,P-00284,1,1973000,1973000
D-002026,O-02026,P-04430,2,1075000,2150000
D-002027,O-02027,P-04408,2,2155000,4310000
D-002028,O-02028,P-00469,2,2294000,4588000
D-002029,O-02029,P-01166,1,1185000,1185000
D-002030,O-02030,P-04969,1,1712000,1712000
D-002031,O-02031,P-02326,1,1235000,1235000
D-002032,O-02032,P-04519,2,2425000,4850000
D-002033,O-02033,P-03378,2,2969000,5938000
D-002034,O-02034,P-00426,2,2057000,4114000
D-002035,O-02035,P-00044,2,2175000,4350000
D-002036,O-02036,P-02143,2,1306000,2612000
D-002037,O-02037,P-00641,2,1357000,2714000
D-002038,O-02038,P-03742,1,2222000,2222000
D-002039,O-02039,P-00545,1,2976000,2976000
D-002040,O-02040,P-03248,2,81000,162000
D-002041,O-02041,P-01121,1,504000,504000
D-002042,O-02042,P-02736,2,1136000,2272000
D-002043,O-02043,P-00976,2,397000,794000
D-002044,O-02044,P-02087,1,795000,795000
D-002045,O-02045,P-03224,1,2706000,2706000
D-002046,O-02046,P-03717,1,407000,407000
D-002047,O-02047,P-03044,1,692000,692000
D-002048,O-02048,P-01493,1,1259000,1259000
D-002049,O-02049,P-01376,1,2505000,2505000
D-002050,O-02050,P-04265,1,479000,479000
D-002051,O-02051,P-02080,2,434000,868000
D-002052,O-02052,P-04365,1,1860000,1860000
D-002053,O-02053,P-04053,1,208000,208000
D-002054,O-02054,P-02100,1,2550000,2550000
D-002055,O-02055,P-01082,2,2172000,4344000
D-002056,O-02056,P-04017,1,2883000,2883000
D-002057,O-02057,P-03592,2,618000,1236000
D-002058,O-02058,P-00882,2,1758000,3516000
D-002059,O-02059,P-02112,2,2422000,4844000
D-002060,O-02060,P-03794,1,2618000,2618000
D-002061,O-02061,P-03687,2,464000,928000
D-002062,O-02062,P-01040,1,2502000,2502000
D-002063,O-02063,P-03909,2,1832000,3664000
D-002064,O-02064,P-00757,2,1827000,3654000
D-002065,O-02065,P-00579,2,1327000,2654000
D-002066,O-02066,P-03699,1,2231000,2231000
D-002067,O-02067,P-00317,1,761000,761000
D-002068,O-02068,P-00162,1,838000,838000
D-002069,O-02069,P-00976,2,812000,1624000
D-002070,O-02070,P-03597,1,468000,468000
D-002071,O-02071,P-01447,1,1348000,1348000
D-002072,O-02072,P-04432,1,669000,669000
D-002073,O-02073,P-03780,2,647000,1294000
D-002074,O-02074,P-02820,2,2088000,4176000
D-002075,O-02075,P-00899,1,2437000,2437000
D-002076,O-02076,P-02433,2,1800000,3600000
D-002077,O-02077,P-01329,1,813000,813000
D-002078,O-02078,P-02793,1,2864000,2864000
D-002079,O-02079,P-01815,2,996000,1992000
D-002080,O-02080,P-04971,2,1526000,3052000
D-002081,O-02081,P-03716,2,2798000,5596000
D-002082,O-02082,P-03676,2,2372000,4744000
D-002083,O-02083,P-04323,1,2131000,2131000
D-002084,O-02084,P-00686,1,1182000,1182000
D-002085,O-02085,P-00156,2,77000,154000
D-002086,O-02086,P-04548,1,2241000,2241000
D-002087,O-02087,P-01873,2,769000,1538000
D-002088,O-02088,P-01829,2,2364000,4728000
D-002089,O-02089,P-03228,1,1550000,1550000
D-002090,O-02090,P-02534,1,2964000,2964000
D-002091,O-02091,P-00713,1,1971000,1971000
D-002092,O-02092,P-04090,2,2303000,4606000
D-002093,O-02093,P-00543,1,86000,86000
D-002094,O-02094,P-00198,2,1341000,2682000
D-002095,O-02095,P-01191,2,447000,894000
D-002096,O-02096,P-04414,2,291000,582000
D-002097,O-02097,P-02889,1,477000,477000
D-002098,O-02098,P-02224,2,1119000,2238000
D-002099,O-02099,P-04832,2,2623000,5246000
D-002100,O-02100,P-03692,2,2430000,4860000
D-002101,O-02101,P-03061,1,183000,183000
D-002102,O-02102,P-02898,2,815000,1630000
D-002103,O-02103,P-00885,1,2533000,2533000
D-002104,O-02104,P-00983,2,2954000,5908000
D-002105,O-02105,P-04111,2,635000,1270000
D-002106,O-02106,P-00309,2,2054000,4108000
D-002107,O-02107,P-03760,2,583000,1166000
D-002108,O-02108,P-03653,1,2147000,2147000
D-002109,O-02109,P-01681,2,1735000,3470000
D-002110,O-02110,P-01520,2,1269000,2538000
D-002111,O-02111,P-03185,1,2143000,2143000
D-002112,O-02112,P-00738,2,2402000,4804000
D-002113,O-02113,P-02163,1,1846000,1846000
D-002114,O-02114,P-01687,1,1499000,1499000
D-002115,O-02115,P-04246,2,1645000,3290000
D-002116,O-02116,P-03334,1,1364000,1364000
D-002117,O-02117,P-02986,2,971000,1942000
D-002118,O-02118,P-00089,2,2995000,5990000
D-002119,O-02119,P-04935,2,291000,582000
D-002120,O-02120,P-03119,2,832000,1664000
D-002121,O-02121,P-04202,1,2212000,2212000
D-002122,O-02122,P-03755,1,325000,325000
D-002123,O-02123,P-02364,1,2168000,2168000
D-002124,O-02124,P-01179,2,1845000,3690000
D-002125,O-02125,P-00351,1,2850000,2850000
D-002126,O-02126,P-04360,2,670000,1340000
D-002127,O-02127,P-00594,1,702000,702000
D-002128,O-02128,P-04692,1,1456000,1456000
D-002129,O-02129,P-00071,1,2329000,2329000
D-002130,O-02130,P-02805,1,388000,388000
D-002131,O-02131,P-01232,2,304000,608000
D-002132,O-02132,P-02308,2,2567000,5134000
D-002133,O-02133,P-02922,2,714000,1428000
D-002134,O-02134,P-02342,1,2801000,2801000
D-002135,O-02135,P-01938,2,2684000,5368000
D-002136,O-02136,P-02637,2,1573000,3146000
D-002137,O-02137,P-01397,1,1411000,1411000
D-002138,O-02138,P-02063,2,2486000,4972000
D-002139,O-02139,P-01321,1,2605000,2605000
D-002140,O-02140,P-03771,1,1066000,1066000
D-002141,O-02141,P-03874,2,2917000,5834000
D-002142,O-02142,P-03151,1,2971000,2971000
D-002143,O-02143,P-00851,2,945000,1890000
D-002144,O-02144,P-00888,2,2958000,5916000
D-002145,O-02145,P-04670,2,2180000,4360000
D-002146,O-02146,P-03062,2,2663000,5326000
D-002147,O-02147,P-00789,1,2032000,2032000
D-002148,O-02148,P-02807,1,1166000,1166000
D-002149,O-02149,P-01027,2,1447000,2894000
D-002150,O-02150,P-04469,2,1766000,3532000
D-002151,O-02151,P-02118,1,2494000,2494000
D-002152,O-02152,P-02926,1,1980000,1980000
D-002153,O-02153,P-01804,2,319000,638000
D-002154,O-02154,P-01926,2,394000,788000
D-002155,O-02155,P-04660,1,1644000,1644000
D-002156,O-02156,P-01758,2,1882000,3764000
D-002157,O-02157,P-00482,1,1577000,1577000
D-002158,O-02158,P-02769,2,2235000,4470000
D-002159,O-02159,P-00843,2,1334000,2668000
D-002160,O-02160,P-04995,1,1193000,1193000
D-002161,O-02161,P-02473,1,2101000,2101000
D-002162,O-02162,P-03385,2,1422000,2844000
D-002163,O-02163,P-03853,2,2924000,5848000
D-002164,O-02164,P-00494,1,2912000,2912000
D-002165,O-02165,P-02964,2,2713000,5426000
D-002166,O-02166,P-00965,1,2060000,2060000
D-002167,O-02167,P-01230,2,488000,976000
D-002168,O-02168,P-00894,2,2113000,4226000
D-002169,O-02169,P-00400,1,1510000,1510000
D-002170,O-02170,P-04560,2,971000,1942000
D-002171,O-02171,P-04698,2,2657000,5314000
D-002172,O-02172,P-01629,2,800000,1600000
D-002173,O-02173,P-03124,2,525000,1050000
D-002174,O-02174,P-04498,1,105000,105000
D-002175,O-02175,P-04144,2,790000,1580000
D-002176,O-02176,P-00808,1,1614000,1614000
D-002177,O-02177,P-00261,1,2615000,2615000
D-002178,O-02178,P-03736,2,2027000,4054000
D-002179,O-02179,P-03267,2,2004000,4008000
D-002180,O-02180,P-03228,2,1625000,3250000
D-002181,O-02181,P-04754,1,2576000,2576000
D-002182,O-02182,P-04719,1,1008000,1008000
D-002183,O-02183,P-01498,2,1456000,2912000
D-002184,O-02184,P-04037,1,1834000,1834000
D-002185,O-02185,P-01979,1,565000,565000
D-002186,O-02186,P-03366,2,2340000,4680000
D-002187,O-02187,P-02765,1,1783000,1783000
D-002188,O-02188,P-00434,1,1978000,1978000
D-002189,O-02189,P-02170,2,758000,1516000
D-002190,O-02190,P-02594,1,2706000,2706000
D-002191,O-02191,P-02921,2,1000000,2000000
D-002192,O-02192,P-02770,1,2902000,2902000
D-002193,O-02193,P-01691,1,1120000,1120000
D-002194,O-02194,P-01275,1,1705000,1705000
D-002195,O-02195,P-04500,1,1049000,1049000
D-002196,O-02196,P-03542,2,2063000,4126000
D-002197,O-02197,P-01970,2,2418000,4836000
D-002198,O-02198,P-03763,2,2984000,5968000
D-002199,O-02199,P-02479,1,521000,521000
D-002200,O-02200,P-01207,1,2233000,2233000
D-002201,O-02201,P-01379,2,764000,1528000
D-002202,O-02202,P-04072,2,2116000,4232000
D-002203,O-02203,P-02930,1,2010000,2010000
D-002204,O-02204,P-00541,1,1780000,1780000
D-002205,O-02205,P-01016,2,1463000,2926000
D-002206,O-02206,P-00236,1,2117000,2117000
D-002207,O-02207,P-02736,2,2333000,4666000
D-002208,O-02208,P-00220,2,2816000,5632000
D-002209,O-02209,P-04801,1,400000,400000
D-002210,O-02210,P-04370,1,1162000,1162000
D-002211,O-02211,P-00065,2,1258000,2516000
D-002212,O-02212,P-00677,1,1161000,1161000
D-002213,O-02213,P-02987,1,609000,609000
D-002214,O-02214,P-04865,1,2413000,2413000
D-002215,O-02215,P-00444,2,1783000,3566000
D-002216,O-02216,P-02838,2,66000,132000
D-002217,O-02217,P-02826,1,215000,215000
D-002218,O-02218,P-03128,1,673000,673000
D-002219,O-02219,P-02816,2,1557000,3114000
D-002220,O-02220,P-03846,1,2030000,2030000
D-002221,O-02221,P-03377,2,1713000,3426000
D-002222,O-02222,P-02553,1,66000,66000
D-002223,O-02223,P-01261,1,218000,218000
D-002224,O-02224,P-04833,1,1830000,1830000
D-002225,O-02225,P-01674,2,1323000,2646000
D-002226,O-02226,P-01606,1,1096000,1096000
D-002227,O-02227,P-03504,1,541000,541000
D-002228,O-02228,P-00670,2,2547000,5094000
D-002229,O-02229,P-03863,1,1775000,1775000
D-002230,O-02230,P-00534,2,889000,1778000
D-002231,O-02231,P-03932,2,787000,1574000
D-002232,O-02232,P-02675,1,2676000,2676000
D-002233,O-02233,P-01037,2,2943000,5886000
D-002234,O-02234,P-00395,1,1326000,1326000
D-002235,O-02235,P-01508,2,475000,950000
D-002236,O-02236,P-00924,1,2245000,2245000
D-002237,O-02237,P-00288,1,909000,909000
D-002238,O-02238,P-04726,2,1710000,3420000
D-002239,O-02239,P-03037,1,2227000,2227000
D-002240,O-02240,P-03051,2,362000,724000
D-002241,O-02241,P-02256,2,1742000,3484000
D-002242,O-02242,P-00128,1,2691000,2691000
D-002243,O-02243,P-03343,1,1220000,1220000
D-002244,O-02244,P-03777,2,1937000,3874000
D-002245,O-02245,P-00424,2,2933000,5866000
D-002246,O-02246,P-00708,1,891000,891000
D-002247,O-02247,P-04664,2,1955000,3910000
D-002248,O-02248,P-03448,2,2035000,4070000
D-002249,O-02249,P-00235,2,1142000,2284000
D-002250,O-02250,P-02575,1,2263000,2263000
D-002251,O-02251,P-01301,2,961000,1922000
D-002252,O-02252,P-00514,2,1246000,2492000
D-002253,O-02253,P-01773,2,723000,1446000
D-002254,O-02254,P-02595,1,1677000,1677000
D-002255,O-02255,P-03247,1,2888000,2888000
D-002256,O-02256,P-03767,2,1989000,3978000
D-002257,O-02257,P-01864,2,2677000,5354000
D-002258,O-02258,P-02157,2,339000,678000
D-002259,O-02259,P-03721,2,1366000,2732000
D-002260,O-02260,P-04915,2,1911000,3822000
D-002261,O-02261,P-02689,2,1632000,3264000
D-002262,O-02262,P-04433,2,301000,602000
D-002263,O-02263,P-01931,2,2019000,4038000
D-002264,O-02264,P-02563,2,2204000,4408000
D-002265,O-02265,P-01591,1,522000,522000
D-002266,O-02266,P-04376,1,2666000,2666000
D-002267,O-02267,P-02013,2,2673000,5346000
D-002268,O-02268,P-03155,2,883000,1766000
D-002269,O-02269,P-01624,1,1795000,1795000
D-002270,O-02270,P-00966,2,187000,374000
D-002271,O-02271,P-01972,2,1851000,3702000
D-002272,O-02272,P-01758,2,1786000,3572000
D-002273,O-02273,P-02382,2,145000,290000
D-002274,O-02274,P-02403,1,525000,525000
D-002275,O-02275,P-04545,1,398000,398000
D-002276,O-02276,P-04678,2,2692000,5384000
D-002277,O-02277,P-02163,1,467000,467000
D-002278,O-02278,P-00045,1,1388000,1388000
D-002279,O-02279,P-00190,2,2514000,5028000
D-002280,O-02280,P-02011,1,1183000,1183000
D-002281,O-02281,P-04945,2,1068000,2136000
D-002282,O-02282,P-03873,2,2613000,5226000
D-002283,O-02283,P-02833,2,2123000,4246000
D-002284,O-02284,P-00919,2,2205000,4410000
D-002285,O-02285,P-03665,1,1175000,1175000
D-002286,O-02286,P-00811,1,302000,302000
D-002287,O-02287,P-00705,1,575000,575000
